Device ID,User,Total Backup Data (MB),OS,Device Added
1018892,243200,37233.24,Mac OS X,07/10/17 15:35
1017385,156886,29682.10,Windows,07/07/17 22:22
1016663,238183,27410.45,Windows,07/07/17 17:52
1015167,809206,154.72,Windows,07/06/17 21:23
1015054,809130,15934.79,Mac OS X,07/06/17 20:30
1014516,808772,20058.59,Windows,07/06/17 15:40
1013179,162967,5796.57,Windows,07/05/17 20:23
1013058,238197,15539.08,Mac OS X,07/05/17 19:32
1010450,661476,17566.45,Mac OS X,07/03/17 23:44
1010392,806101,2339.74,Windows,07/03/17 20:55
1010223,806013,3268.87,Mac OS X,07/03/17 16:50
1010210,806009,11564.49,Windows,07/03/17 16:31
1010209,806008,10974.47,Windows,07/03/17 16:30
1010208,806007,30648.46,Windows,07/03/17 16:29
1010181,265940,30240.78,Windows,07/03/17 16:02
1007765,683526,4013.54,Windows,06/29/17 23:49
1007733,149157,67313.70,Windows,06/29/17 23:19
1007358,267112,9927.53,Windows,06/29/17 21:04
1007318,803773,14821.90,Windows,06/29/17 20:29
1007085,156435,49101.22,Mac OS X,06/29/17 18:06
1004398,245363,1211.37,Mac OS X,06/28/17 16:09
1004269,249488,21389.01,Windows,06/28/17 15:15
1003533,800139,13632.60,Windows,06/27/17 23:33
1003044,424554,51464.05,Windows,06/27/17 18:10
1002535,245799,26588.61,Windows,06/27/17 13:34
1001886,382682,24238.96,Windows,06/26/17 22:46
1001739,745956,401.23,Windows,06/26/17 20:39
1001565,238125,10015.15,Windows,06/26/17 18:49
1001341,710556,277.10,Windows,06/26/17 16:52
1001296,798675,158555.52,Windows,06/26/17 16:31
1001200,798644,23831.48,Windows,06/26/17 15:46
997609,237662,13057.18,Windows,06/22/17 20:41
997496,245543,15768.28,Windows,06/22/17 19:18
995602,245343,23941.09,Windows,06/21/17 21:00
995479,201995,422.65,Windows,06/21/17 19:39
994436,606314,16897.79,Windows,06/21/17 06:48
994260,156141,1928.13,Mac OS X,06/20/17 22:26
994014,306947,655.70,Windows,06/20/17 19:01
993392,162913,103950.39,Windows,06/20/17 16:29
992112,237305,7034.54,Mac OS X,06/19/17 20:28
991392,238800,16091.22,Windows,06/19/17 16:42
991390,792670,21174.77,Windows,06/19/17 16:42
989525,746186,5113.80,Windows,06/16/17 20:31
989279,790977,26812.25,Windows,06/16/17 18:11
989171,790923,3919.20,Mac OS X,06/16/17 17:02
987940,320745,3282.52,Windows,06/15/17 21:27
987936,238476,52213.34,Windows,06/15/17 21:22
987832,245858,33949.56,Mac OS X,06/15/17 19:56
987802,245872,6702.63,Mac OS X,06/15/17 19:31
987556,615586,41708.89,Mac OS X,06/15/17 17:14
985869,242890,33493.82,Windows,06/14/17 18:54
985868,245587,13462.35,Mac OS X,06/14/17 18:53
985802,248008,118474.83,Windows,06/14/17 18:17
985648,398549,17561.14,Mac OS X,06/14/17 16:51
985637,187526,78219.38,Windows,06/14/17 16:47
985109,237602,487.52,Windows,06/14/17 13:15
983979,781811,151054.18,Windows,06/13/17 19:23
983331,477048,32592.11,Windows,06/13/17 16:31
982986,786883,19187.83,Windows,06/13/17 13:32
982259,247679,27390.27,Windows,06/12/17 22:09
982138,245706,58419.54,Windows,06/12/17 20:42
980465,247673,7749.00,Windows,06/09/17 23:29
980427,237724,117360.80,Windows,06/09/17 22:42
980292,519311,160.39,Windows,06/09/17 20:05
980025,240234,7926.82,Windows,06/09/17 16:54
980015,238655,52428.81,Windows,06/09/17 16:48
980000,561038,164618.92,Windows,06/09/17 16:43
977175,382992,4536.48,Windows,06/08/17 22:42
976845,373429,9294.55,Windows,06/08/17 19:01
976723,747554,75676.03,Windows,06/08/17 18:11
976437,747543,4385.91,Windows,06/08/17 15:35
975378,523801,71862.31,Windows,06/07/17 21:53
973808,351822,5388.61,Windows,06/07/17 15:59
971372,237633,47516.40,Windows,06/06/17 23:40
971026,144236,614.59,Mac OS X,06/06/17 20:50
970941,571023,152.78,Windows,06/06/17 19:49
970320,245612,11747.44,Windows,06/06/17 16:48
970278,242371,259.36,Windows,06/06/17 16:28
969388,780838,52709.95,Windows,06/05/17 23:30
968666,780490,6536.66,Windows,06/05/17 16:38
963424,240916,11810.36,Windows,05/31/17 18:10
960767,775454,177472.31,Windows,05/30/17 17:10
960430,241246,6465.38,Windows,05/30/17 14:37
959198,237330,45944.70,Windows,05/28/17 16:55
957272,675889,6348.82,Windows,05/25/17 20:35
957241,245682,56741.91,Mac OS X,05/25/17 20:25
957005,772687,51111.87,Windows,05/25/17 18:11
955630,404129,182.54,Windows,05/24/17 23:40
955615,327988,45400.04,Windows,05/24/17 23:22
953170,709334,139.20,Windows,05/23/17 21:13
953058,681432,4885.58,Windows,05/23/17 20:00
953056,446867,182.59,Windows,05/23/17 19:55
952652,238145,130.77,Windows,05/23/17 16:27
948532,427938,16148.98,Windows,05/23/17 04:55
947736,767439,8355.94,Windows,05/22/17 16:40
947735,767438,34371.06,Windows,05/22/17 16:40
946170,766414,55422.85,Windows,05/19/17 20:32
942365,237198,14145.97,Mac OS X,05/18/17 02:22
941701,718477,82158.32,Mac OS X,05/17/17 18:03
941547,237625,52776.51,Windows,05/17/17 16:22
940442,520159,134247.56,Mac OS X,05/16/17 22:07
940003,265991,15078.15,Windows,05/16/17 17:37
939984,193963,14183.42,Windows,05/16/17 17:28
935520,245407,16077.34,Windows,05/12/17 22:16
932103,237278,17438.27,Windows,05/10/17 16:11
928676,755806,7983.75,Windows,05/09/17 16:35
928614,747687,129.68,Windows,05/09/17 16:20
927510,734466,138.66,Windows,05/08/17 21:02
927156,244427,21544.90,Windows,05/08/17 17:36
927029,754954,4381.97,Windows,05/08/17 16:51
925110,238883,7168.12,Windows,05/05/17 14:39
924513,237254,14429.64,Windows,05/04/17 23:36
924097,747782,10468.51,Windows,05/04/17 16:47
923029,752338,107.87,Mac OS X,05/03/17 22:34
921620,377662,65174.15,Windows,05/02/17 22:09
921592,747554,9441.50,Windows,05/02/17 21:44
921346,240560,40249.11,Windows,05/02/17 18:41
921294,237300,23673.22,Windows,05/02/17 18:13
919815,749863,8982.42,Windows,05/01/17 20:09
919689,273895,36448.68,Windows,05/01/17 19:21
919276,749564,2034.75,Windows,05/01/17 17:01
919199,749528,9248.26,Windows,05/01/17 16:15
919164,240505,305.16,Windows,05/01/17 15:53
918467,246074,338.09,Windows,04/29/17 15:11
918217,243427,521.34,Windows,04/28/17 20:10
917811,747544,4074.02,Windows,04/28/17 16:28
917722,237287,76925.96,Windows,04/28/17 15:28
917168,748398,13.20,Windows,04/28/17 01:39
917064,237429,28.74,Windows,04/27/17 22:02
916930,748268,9169.99,Windows,04/27/17 20:05
916928,352191,25581.69,Windows,04/27/17 20:04
916706,245888,6993.26,Windows,04/27/17 17:40
916592,239044,564.40,Windows,04/27/17 16:23
916588,245758,14393.42,Windows,04/27/17 16:21
916586,237704,2654.04,Windows,04/27/17 16:21
916577,292619,44160.28,Windows,04/27/17 16:15
916567,236257,553.04,Windows,04/27/17 16:10
916494,435182,16992.42,Windows,04/27/17 15:15
916471,267502,106.46,Windows,04/27/17 15:02
916433,360021,16776.01,Windows,04/27/17 14:43
916355,747650,7287.59,Windows,04/27/17 13:47
916330,245497,25711.36,Windows,04/27/17 13:28
916164,240560,7264.77,Windows,04/27/17 11:04
916149,249791,47887.91,Windows,04/27/17 11:01
916147,611054,2475.23,Windows,04/27/17 11:01
916136,404129,2705.01,Windows,04/27/17 11:01
916129,238693,301.11,Windows,04/27/17 11:01
916121,245514,84960.38,Windows,04/27/17 11:01
916117,246819,2458.32,Windows,04/27/17 11:01
916115,747547,6290.12,Windows,04/27/17 11:01
916096,247988,9404.48,Windows,04/27/17 11:00
915853,663622,42186.82,Windows,04/27/17 06:21
915845,467942,37294.18,Windows,04/27/17 06:11
914867,245466,22462.36,Windows,04/26/17 19:30
913667,237226,115.86,Windows,04/25/17 21:39
913599,240207,9583.36,Windows,04/25/17 20:25
913450,746048,19735.82,Windows,04/25/17 18:32
913354,745956,20462.15,Windows,04/25/17 17:43
912414,473107,64659.24,Mac OS X,04/25/17 01:02
911183,744689,23456.83,Windows,04/24/17 16:41
911176,463211,20136.47,Windows,04/24/17 16:38
909974,241583,5053.70,Windows,04/21/17 20:30
908987,303373,71858.12,Mac OS X,04/20/17 21:50
907425,252610,15566.69,Windows,04/19/17 18:11
907225,240846,42182.20,Windows,04/19/17 16:14
906442,240610,6252.19,Windows,04/18/17 20:56
906368,242371,13049.13,Windows,04/18/17 20:13
905217,739096,14587.01,Windows,04/17/17 23:09
902897,238061,26725.34,Windows,04/14/17 14:20
902398,737599,8454.91,Windows,04/13/17 20:26
901224,245505,59993.02,Mac OS X,04/13/17 00:18
901141,237935,5170.34,Windows,04/12/17 21:45
901118,242691,74437.75,Windows,04/12/17 21:18
901032,241420,36541.44,Windows,04/12/17 19:51
899807,245560,22306.87,Windows,04/11/17 22:30
899491,239993,51741.75,Windows,04/11/17 18:09
899467,735446,5993.05,Windows,04/11/17 17:58
898326,246819,413813.24,Windows,04/10/17 23:57
898325,426452,6856.88,Mac OS X,04/10/17 23:52
898309,734838,48062.65,Windows,04/10/17 23:21
898050,304384,67204.47,Mac OS X,04/10/17 20:43
897583,305454,24042.76,Mac OS X,04/10/17 17:39
897463,734471,3980.37,Windows,04/10/17 16:34
893723,564562,39445.16,Mac OS X,04/06/17 16:11
893652,379356,15878.64,Windows,04/06/17 15:25
893043,247468,28441.59,Windows,04/05/17 22:09
892917,237612,10960.01,Windows,04/05/17 19:45
892440,265908,128.04,Windows,04/05/17 16:17
890624,545045,26655.78,Windows,04/04/17 22:48
889156,237676,28433.99,Windows,04/03/17 22:32
888716,269217,211551.22,Windows,04/03/17 18:58
888597,726304,10410.04,Windows,04/03/17 18:31
888308,729543,6712.42,Windows,04/03/17 16:36
888307,729542,29375.56,Windows,04/03/17 16:36
885129,662162,36496.75,Windows,03/30/17 18:21
885111,682770,4856.26,Mac OS X,03/30/17 18:09
883741,245675,27981.02,Windows,03/29/17 17:21
883644,724777,4726.01,Windows,03/29/17 16:13
882156,245354,739.55,Mac OS X,03/28/17 16:20
881101,636330,10081.36,Windows,03/27/17 17:31
881023,723126,30941.13,Windows,03/27/17 16:36
881022,723125,29274.55,Windows,03/27/17 16:36
879834,238678,3385.35,Windows,03/24/17 18:53
879643,238432,136782.14,Windows,03/24/17 16:21
879565,245743,20611.14,Windows,03/24/17 15:14
878999,245773,23306.84,Windows,03/24/17 00:13
878956,249145,2472.61,Mac OS X,03/23/17 22:45
877348,421646,19420.17,Windows,03/22/17 17:08
877226,237197,134958.43,Mac OS X,03/22/17 15:57
876199,162992,54746.07,Windows,03/21/17 19:55
874722,237700,141758.47,Windows,03/20/17 19:00
874653,280639,11704.47,Windows,03/20/17 18:23
874348,245658,46339.82,Windows,03/20/17 16:06
872759,245879,14072.98,Mac OS X,03/17/17 18:23
871637,183282,53870.43,Windows,03/16/17 23:24
871409,636026,29335.76,Windows,03/16/17 20:21
869720,716511,19362.78,Windows,03/15/17 19:25
868109,156149,15421.71,Windows,03/14/17 17:09
868027,715519,15444.10,Windows,03/14/17 16:18
867305,237405,35680.50,Windows,03/13/17 22:25
867262,306947,76699.38,Windows,03/13/17 21:16
866910,714865,23655.39,Mac OS X,03/13/17 17:33
866766,237586,56217.60,Windows,03/13/17 16:15
865123,237666,38910.49,Windows,03/10/17 18:44
864760,713513,256.21,Mac OS X,03/10/17 15:31
863739,298853,14298.60,Windows,03/09/17 21:35
863666,237867,150527.21,Mac OS X,03/09/17 20:45
863227,280639,5135.98,Windows,03/09/17 16:09
862402,711279,273.43,Mac OS X,03/08/17 22:19
862062,245362,49145.93,Windows,03/08/17 18:47
861676,237316,23770.64,Windows,03/08/17 15:49
860964,710556,17756.40,Windows,03/08/17 00:16
860437,175059,30210.27,Windows,03/07/17 19:09
860403,239438,13794.26,Windows,03/07/17 18:43
860258,267457,216029.39,Windows,03/07/17 17:38
859244,637334,33675.93,Windows,03/07/17 00:14
859140,709685,23050.09,Mac OS X,03/06/17 22:42
858778,473661,156917.39,Windows,03/06/17 19:40
858356,709334,20907.91,Windows,03/06/17 16:27
857384,157535,43203.29,Windows,03/06/17 01:39
856907,237317,25301.15,Windows,03/03/17 22:11
856511,708058,3872.63,Windows,03/03/17 17:13
856490,455850,38300.89,Windows,03/03/17 17:00
855364,157247,130141.60,Windows,03/02/17 21:08
855331,241660,9473.73,Windows,03/02/17 20:33
855136,182835,89759.09,Windows,03/02/17 18:29
853923,245798,54034.91,Windows,03/01/17 23:57
853822,424906,54596.30,Windows,03/01/17 21:50
852682,239094,22288.40,Windows,03/01/17 14:37
852641,705108,13472.24,Windows,03/01/17 14:09
851469,239645,46182.80,Windows,02/28/17 22:48
850531,704211,179454.77,Mac OS X,02/28/17 16:35
848400,240007,77679.45,Mac OS X,02/27/17 21:02
848244,702719,17941.77,Windows,02/27/17 20:13
848160,238135,129314.04,Windows,02/27/17 20:03
847897,589516,67760.78,Windows,02/27/17 19:13
847794,702506,188421.14,Windows,02/27/17 18:13
847638,702400,20983.84,Windows,02/27/17 17:20
847532,702330,153199.59,Windows,02/27/17 16:42
846516,458645,157522.13,Windows,02/26/17 03:39
845549,245596,10546.59,Mac OS X,02/24/17 16:51
844986,156904,106998.24,Windows,02/24/17 02:22
844788,239053,27682.78,Windows,02/23/17 22:27
844774,700513,41973.77,Mac OS X,02/23/17 22:09
843049,699478,9342.66,Windows,02/22/17 21:44
838981,697157,8959.30,Windows,02/20/17 17:54
838905,697142,28572.94,Windows,02/20/17 17:00
838870,694028,148.27,Windows,02/20/17 16:37
838816,697103,17014.52,Windows,02/20/17 15:49
836690,151584,9101.95,Windows,02/17/17 18:18
832033,674090,16366.59,Windows,02/15/17 22:28
831306,238141,33347.74,Windows,02/15/17 19:49
830768,237259,4859.85,Windows,02/15/17 16:27
830668,693726,17854.63,Windows,02/15/17 15:24
814032,683266,12623.30,Mac OS X,02/13/17 14:34
813110,682865,13209.84,Windows,02/10/17 21:38
813021,245236,26977.02,Windows,02/10/17 20:26
812609,237611,721.92,Windows,02/10/17 15:51
812117,151583,125220.20,Windows,02/09/17 22:39
811729,681844,1152.39,Mac OS X,02/09/17 16:37
808413,156152,6421.99,Windows,02/06/17 21:08
808368,679973,26588.73,Windows,02/06/17 20:35
807651,679716,10354.27,Windows,02/06/17 16:40
806141,240595,16714.70,Windows,02/03/17 16:57
806087,678839,6217.34,Mac OS X,02/03/17 16:25
804696,240549,7711.41,Windows,02/02/17 16:07
803940,235429,15639.52,Windows,02/01/17 20:42
803799,303333,20737.55,Windows,02/01/17 19:05
802531,676822,41117.04,Mac OS X,01/31/17 20:15
801399,205860,83884.90,Windows,01/30/17 22:03
798100,609434,53267.32,Mac OS X,01/26/17 10:57
790165,244539,28561.91,Windows,01/18/17 21:03
790159,659543,5188.75,Windows,01/18/17 20:58
789636,668678,23379.82,Mac OS X,01/18/17 19:14
789444,382003,7307.95,Windows,01/18/17 18:05
789023,659543,60.61,Windows,01/18/17 16:26
788294,668101,158380.05,Mac OS X,01/17/17 23:32
787838,667835,77624.44,Windows,01/17/17 18:01
785496,237770,105.89,Windows,01/13/17 20:55
783837,663778,575.00,Windows,01/12/17 20:24
783705,240608,45027.36,Windows,01/12/17 18:44
783563,306947,15705.33,Windows,01/12/17 17:16
780035,237298,279.16,Windows,01/10/17 17:54
779205,245292,6249.07,Mac OS X,01/09/17 22:48
779144,302562,24709.43,Windows,01/09/17 21:45
778953,240554,65705.35,Windows,01/09/17 19:20
778817,237218,7021.26,Mac OS X,01/09/17 18:13
778429,661047,20352.69,Windows,01/09/17 14:30
776161,659543,2682.26,Windows,01/05/17 18:49
773765,657934,14465.05,Windows,01/03/17 17:30
773720,657915,12431.46,Windows,01/03/17 16:51
771038,656220,92739.18,Mac OS X,12/27/16 22:31
770054,655466,6589.06,Windows,12/23/16 16:30
768327,186710,120490.61,Mac OS X,12/21/16 16:42
767898,242884,4375.76,Mac OS X,12/21/16 02:35
767616,182804,264.85,Windows,12/20/16 19:42
763938,245855,647.35,Windows,12/16/16 00:41
763846,651233,29179.67,Mac OS X,12/15/16 21:48
763376,238796,38971.57,Windows,12/15/16 15:17
762161,238607,40817.46,Windows,12/14/16 14:24
761972,424983,3283.85,Mac OS X,12/14/16 11:00
761028,159405,12380.78,Windows,12/13/16 19:46
756372,602430,93.75,Windows,12/08/16 17:58
755695,320773,3306.87,Windows,12/08/16 03:40
749435,156138,5138.46,Windows,12/02/16 23:15
749114,473626,42254.97,Mac OS X,12/02/16 18:50
748028,438330,106.83,Windows,12/02/16 01:41
745786,191392,17430.59,Windows,11/30/16 21:35
740585,238839,46132.55,Windows,11/29/16 14:56
735867,636014,13587.85,Windows,11/28/16 19:03
731747,633240,39335.06,Windows,11/22/16 23:42
731654,240554,12336.01,Windows,11/22/16 22:11
729795,632020,21818.65,Windows,11/21/16 16:43
728740,631531,1272.90,Mac OS X,11/19/16 00:33
728583,609407,319.45,Windows,11/18/16 20:45
727517,359180,5970.73,Windows,11/17/16 21:00
727332,359180,228.54,Windows,11/17/16 18:35
720032,626629,45727.52,Mac OS X,11/12/16 12:59
717969,238297,38405.61,Windows,11/10/16 17:13
716896,241415,2958.03,Mac OS X,11/09/16 20:20
716816,237700,2109.36,Mac OS X,11/09/16 19:25
716751,624138,14343.22,Mac OS X,11/09/16 18:40
715064,280639,22420.22,Windows,11/08/16 18:15
714595,621282,36226.60,Windows,11/08/16 14:55
714493,621248,8878.86,Windows,11/08/16 13:45
713511,154773,17209.65,Windows,11/07/16 19:27
712647,619938,31366.92,Mac OS X,11/07/16 06:15
712557,273233,316.88,Windows,11/06/16 22:08
711990,619298,37468.60,Mac OS X,11/04/16 18:58
711974,237705,4234.35,Mac OS X,11/04/16 18:48
711048,182796,6226.08,Mac OS X,11/03/16 21:31
704909,237648,589687.66,Windows,11/03/16 19:46
701778,237138,1229.29,Mac OS X,11/02/16 18:34
701505,617560,26224.88,Mac OS X,11/02/16 16:30
700657,616962,37547.82,Mac OS X,11/01/16 23:04
700515,616500,10218.35,Mac OS X,11/01/16 20:41
700193,615755,67262.75,Windows,11/01/16 16:58
699430,616011,119150.93,Mac OS X,10/31/16 22:53
699179,615934,11364.94,Windows,10/31/16 19:09
698973,615796,34698.62,Mac OS X,10/31/16 17:56
698931,304383,28281.61,Mac OS X,10/31/16 17:32
698904,615777,18207.32,Mac OS X,10/31/16 17:21
698894,615775,2537.63,Mac OS X,10/31/16 17:15
698890,382115,6649.25,Mac OS X,10/31/16 17:14
698888,615764,33144.05,Mac OS X,10/31/16 17:13
698848,615751,3635.99,Mac OS X,10/31/16 16:55
698845,615750,22777.45,Mac OS X,10/31/16 16:54
698843,615748,7849.34,Mac OS X,10/31/16 16:52
698826,615741,9310.97,Mac OS X,10/31/16 16:48
698809,314753,27084.74,Mac OS X,10/31/16 16:42
698792,615733,29869.10,Mac OS X,10/31/16 16:35
698781,615731,50664.63,Mac OS X,10/31/16 16:27
698770,615721,40139.72,Mac OS X,10/31/16 16:21
698764,615718,78353.59,Mac OS X,10/31/16 16:15
698730,615704,60154.59,Mac OS X,10/31/16 16:04
698711,615699,29270.87,Mac OS X,10/31/16 15:56
698694,615696,82767.81,Mac OS X,10/31/16 15:51
698688,474993,42112.26,Mac OS X,10/31/16 15:49
698683,615693,5650.10,Mac OS X,10/31/16 15:48
698672,271762,37666.28,Mac OS X,10/31/16 15:45
698670,247953,57917.62,Mac OS X,10/31/16 15:43
698667,615590,72.30,Mac OS X,10/31/16 15:43
698648,615513,2177.86,Mac OS X,10/31/16 15:40
698645,615512,10198.94,Mac OS X,10/31/16 15:39
698644,615510,12687.35,Mac OS X,10/31/16 15:38
698636,245707,21055.67,Mac OS X,10/31/16 15:37
698621,615497,47136.79,Mac OS X,10/31/16 15:33
698151,544381,49204.99,Windows,10/31/16 08:58
694345,408420,53.60,Windows,10/26/16 19:51
693134,611452,24900.08,Mac OS X,10/26/16 02:57
693040,238738,50.25,Mac OS X,10/25/16 23:17
692996,611318,25331.87,Mac OS X,10/25/16 21:59
692931,444931,63721.49,Windows,10/25/16 20:28
692659,611174,16706.41,Mac OS X,10/25/16 17:20
692503,611054,28722.47,Mac OS X,10/25/16 16:33
691315,421646,1056.24,Windows,10/24/16 15:44
691260,245494,34177.13,Mac OS X,10/24/16 15:20
690347,182927,3671.96,Mac OS X,10/22/16 14:28
689881,609575,980.77,Mac OS X,10/21/16 18:40
689822,289690,28534.04,Mac OS X,10/21/16 17:57
689759,609526,625.64,Mac OS X,10/21/16 17:18
689700,609503,10561.78,Mac OS X,10/21/16 16:50
689691,609495,22546.80,Mac OS X,10/21/16 16:46
689689,609492,38527.81,Mac OS X,10/21/16 16:44
689682,245471,39730.79,Mac OS X,10/21/16 16:38
689673,609488,13656.50,Mac OS X,10/21/16 16:34
689660,609482,16152.51,Mac OS X,10/21/16 16:27
689650,609479,3740.62,Mac OS X,10/21/16 16:23
689644,237156,18751.59,Mac OS X,10/21/16 16:22
689643,190215,409.74,Mac OS X,10/21/16 16:22
689641,238189,20606.43,Mac OS X,10/21/16 16:21
689611,609468,36460.47,Mac OS X,10/21/16 16:06
689600,238683,525.66,Mac OS X,10/21/16 16:04
689598,609465,5412.67,Mac OS X,10/21/16 16:03
689578,307446,14321.28,Mac OS X,10/21/16 15:56
689575,609457,55892.93,Mac OS X,10/21/16 15:54
689569,609456,38797.70,Mac OS X,10/21/16 15:52
689566,329419,60038.34,Mac OS X,10/21/16 15:50
689552,609449,17979.73,Mac OS X,10/21/16 15:42
689550,609447,27670.83,Mac OS X,10/21/16 15:41
689541,238302,83240.99,Mac OS X,10/21/16 15:37
689533,609439,20109.94,Mac OS X,10/21/16 15:35
689531,609437,1777.21,Mac OS X,10/21/16 15:35
689528,609434,38447.57,Mac OS X,10/21/16 15:34
689527,284209,10664.47,Mac OS X,10/21/16 15:34
689524,609431,16489.67,Mac OS X,10/21/16 15:34
689523,609430,7134.89,Mac OS X,10/21/16 15:34
689518,609429,87694.01,Mac OS X,10/21/16 15:32
689517,184349,5253.56,Mac OS X,10/21/16 15:31
689510,609427,32244.19,Mac OS X,10/21/16 15:28
689507,609425,1214.47,Windows,10/21/16 15:26
689505,609424,46576.12,Mac OS X,10/21/16 15:26
689503,609423,6047.98,Mac OS X,10/21/16 15:25
689484,609417,1520.51,Mac OS X,10/21/16 15:19
689479,609413,2837.61,Mac OS X,10/21/16 15:18
689477,609412,964.04,Mac OS X,10/21/16 15:18
689476,265908,54248.69,Mac OS X,10/21/16 15:18
689475,609411,7306.89,Mac OS X,10/21/16 15:17
689468,609407,5935.56,Mac OS X,10/21/16 15:15
687638,184339,33244.45,Mac OS X,10/19/16 18:01
686794,607575,3745.61,Windows,10/18/16 19:30
684934,606779,129391.74,Windows,10/17/16 16:38
681738,603876,13419.97,Mac OS X,10/12/16 22:33
680563,239362,40335.48,Windows,10/11/16 20:06
679978,604066,2755.68,Windows,10/11/16 13:45
679312,603630,3765.15,Windows,10/10/16 18:23
679248,239942,74346.54,Mac OS X,10/10/16 17:43
675701,246226,13184.17,Windows,10/05/16 21:34
673031,240184,56182.34,Windows,10/03/16 18:20
671959,238625,24426.21,Windows,10/01/16 00:01
671917,239967,333473.50,Windows,09/30/16 22:07
671836,523560,27634.90,Windows,09/30/16 20:19
669524,239362,36.26,Windows,09/28/16 21:18
669410,245416,24611.09,Windows,09/28/16 19:35
664964,146880,43731.96,Mac OS X,09/23/16 00:25
664702,404406,39508.14,Mac OS X,09/22/16 20:36
663809,241009,10279.27,Windows,09/22/16 00:10
658093,590881,18048.10,Windows,09/14/16 20:55
656664,590232,24350.67,Windows,09/13/16 18:41
655301,589523,77648.62,Windows,09/12/16 17:14
654640,424588,28301.75,Windows,09/12/16 05:48
654334,240184,60351.94,Windows,09/09/16 23:00
653003,246225,22391.16,Mac OS X,09/08/16 16:56
650908,238861,8597.51,Windows,09/06/16 19:45
650695,581123,9805.74,Mac OS X,09/06/16 17:26
650621,581084,20276.03,Mac OS X,09/06/16 16:32
650616,581081,32531.14,Windows,09/06/16 16:31
650615,581080,10141.66,Windows,09/06/16 16:31
649320,283748,59804.17,Windows,09/03/16 01:04
645527,245526,31907.29,Windows,08/29/16 22:05
645192,577522,13420.95,Windows,08/29/16 16:42
645186,577520,21640.77,Windows,08/29/16 16:39
645069,238749,132.53,Windows,08/29/16 15:20
645018,237851,650.64,Windows,08/29/16 14:48
643980,238219,10663.62,Windows,08/26/16 15:09
639262,407644,6136.01,Windows,08/22/16 22:29
639189,571311,1754.62,Windows,08/22/16 21:01
638793,571023,4088.43,Mac OS X,08/22/16 17:12
638750,570991,13671.94,Windows,08/22/16 16:39
635010,475548,77462.89,Windows,08/17/16 18:50
632975,237663,19972.39,Windows,08/15/16 21:03
632930,237867,361567.07,Mac OS X,08/15/16 20:14
625308,162094,26759.67,Mac OS X,08/08/16 19:00
620883,238062,21668.86,Windows,08/03/16 19:27
619068,561038,35476.96,Windows,08/02/16 15:26
618305,247465,12298.33,Mac OS X,08/02/16 01:36
618153,560588,4031.97,Windows,08/01/16 20:28
617906,236806,69739.10,Mac OS X,08/01/16 17:14
617801,560246,143.51,Mac OS X,08/01/16 16:03
609985,249241,32153.70,Windows,07/25/16 22:12
607012,237650,3592.94,Windows,07/21/16 19:54
602600,437140,132523.27,Mac OS X,07/18/16 20:59
602143,551922,12598.53,Windows,07/18/16 16:35
600117,205013,28908.45,Windows,07/15/16 18:34
598324,270605,467.26,Mac OS X,07/14/16 15:50
597236,237348,406.11,Mac OS X,07/13/16 20:45
597045,549720,92618.21,Mac OS X,07/13/16 18:28
596847,318766,13056.02,Mac OS X,07/13/16 16:29
596845,534960,1030.47,Mac OS X,07/13/16 16:29
595744,245823,16615.25,Mac OS X,07/12/16 20:24
595457,245307,11124.11,Mac OS X,07/12/16 17:20
595419,547666,32192.40,Mac OS X,07/12/16 16:58
593077,237602,148.42,Windows,07/11/16 17:27
592827,516302,5037.22,Mac OS X,07/11/16 15:44
592789,388446,8622.39,Mac OS X,07/11/16 15:27
591168,237975,42876.95,Windows,07/11/16 01:49
590226,242628,6454.88,Windows,07/09/16 22:01
589880,238558,297936.68,Windows,07/09/16 14:10
587743,248159,142064.70,Mac OS X,07/06/16 19:56
587723,154836,40492.96,Windows,07/06/16 19:37
585156,134390,5715.40,Windows,07/01/16 16:17
583365,237429,99979.36,Windows,06/29/16 17:34
580123,288150,224966.31,Windows,06/24/16 19:25
579328,237703,25863.69,Windows,06/23/16 21:24
576057,245426,23419.75,Windows,06/20/16 20:50
575784,536548,29765.82,Mac OS X,06/20/16 17:17
575520,286009,3019.69,Windows,06/20/16 14:33
574487,161627,60431.73,Mac OS X,06/17/16 21:08
573293,535032,4816.53,Windows,06/16/16 20:25
572054,134390,6740.50,Windows,06/15/16 22:30
570793,237690,2612.55,Windows,06/14/16 23:10
566746,237173,102006.54,Mac OS X,06/09/16 19:23
563393,156139,3495.27,Mac OS X,06/07/16 19:56
562070,523831,11053.64,Mac OS X,06/06/16 21:42
561748,523831,75.76,Windows,06/06/16 17:25
560234,522597,32262.36,Windows,06/03/16 18:14
555856,519311,2311.87,Windows,05/31/16 16:36
554533,518577,28160.91,Mac OS X,05/27/16 23:44
554333,424570,28082.06,Mac OS X,05/27/16 18:11
553451,238302,16047.50,Windows,05/26/16 20:35
553402,237867,332713.92,Mac OS X,05/26/16 20:05
553169,245638,6400.66,Windows,05/26/16 16:50
553034,237671,72748.44,Windows,05/26/16 15:19
553000,451514,120600.04,Windows,05/26/16 14:56
551990,516060,105179.05,Mac OS X,05/25/16 16:26
550611,515261,15676.97,Mac OS X,05/24/16 21:21
550431,151581,34202.30,Mac OS X,05/24/16 19:27
550239,514416,25116.46,Mac OS X,05/24/16 17:42
